Model Name,Iteration,Input Image Length,Hidden Layer Size,Batch Size,Activation Function,Optimizer,Loss Function,Loss,Recall,Precision,F1,Accuracy,Iteration Training Seconds
Hidden1,9,100,2000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,64.22557246685028,0.8785048400867086,0.8117601118299457,0.8438146770105889,0.7791612676056338,63.47758
Hidden1,10,100,2000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,63.02881833910942,0.9484757687139347,0.7762398888832778,0.8537578030000439,0.7793508802816902,63.600149
Hidden2,1,100,4000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,85.9490305185318,0.5850806054862482,0.7922075508874673,0.6730694247228377,0.613537323943662,416.760604
Hidden2,2,100,4000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,83.34626871347427,0.5806785050310459,0.8024035697175118,0.6737684101355248,0.617662147887324,63.614324
Hidden2,3,100,4000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,79.53902462124825,0.6012718732683933,0.8038279830741283,0.6879499061748058,0.629119014084507,61.867744
Hidden2,4,100,4000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,78.47936743497849,0.5906639530608334,0.8166737552394577,0.6855209603008031,0.631525352112676,61.746159
Hidden2,5,100,4000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,76.616281747818,0.6272562027125701,0.7957723946859945,0.7015363871488265,0.6371038732394366,62.782044
Hidden2,6,100,4000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,75.30189403891563,0.6287691415373302,0.8070454318854067,0.7068395498710507,0.6453728873239437,63.773001
Hidden2,7,100,4000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,74.30446204543114,0.6299881927074432,0.8150175278745966,0.7106565906241397,0.6511952464788733,63.413999
Hidden2,8,100,4000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,73.60807517170906,0.6383351199631281,0.8150179383998127,0.7159369438649152,0.6555827464788733,64.487237
Hidden2,9,100,4000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,71.72587820887566,0.6647422851254007,0.8006656703235288,0.7264002154939468,0.6595218309859155,63.797158
Hidden2,10,100,4000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,71.09444952011108,0.6791010921745615,0.7935457401146491,0.7318764648610546,0.6616799295774648,63.500093
Hidden2,1,100,3000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,84.41920894384384,0.610741088730223,0.8014567868468503,0.6932209699990547,0.6348526408450704,63.903815
Hidden2,2,100,3000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,79.92189335823059,0.6624527119216129,0.7846791324903071,0.7184042301518727,0.6491922535211267,65.633565
Hidden2,3,100,3000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,79.24360769987106,0.601226525370388,0.8147722343959051,0.6918970459196842,0.6382991197183099,64.544798
Hidden2,4,100,3000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,77.56123647093773,0.6820857186419607,0.7860394163447147,0.7303822370471957,0.6598313380281691,65.636989
Hidden2,5,100,3000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,75.2526086345315,0.6820937981758497,0.793377403540087,0.7335389615713253,0.665256866197183,67.063972
Hidden2,6,100,3000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,74.35011631250381,0.664898986279127,0.8120466871276174,0.7311426937418329,0.6696818661971831,65.576178
Hidden2,7,100,3000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,73.61509695649147,0.6861898612274897,0.8026571596945111,0.7398680956260344,0.6740577464788733,66.868005
Hidden2,8,100,3000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,73.07166373729706,0.6865000110767804,0.8066697536932537,0.7417492744785265,0.6770896126760564,66.625576
Hidden2,9,100,3000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,71.66134116053581,0.6945868426093766,0.799521252483664,0.7433691634300938,0.6760426056338028,66.539521
Hidden2,10,100,3000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,71.73651334643364,0.6843260952003659,0.8158944134447974,0.7443410283101667,0.6824521126760563,65.784582
Hidden2,1,100,2000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,85.67870256304741,0.6125396951108232,0.7809533490342708,0.6865695215675865,0.628269190140845,61.359529
Hidden2,2,100,2000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,81.84282293915749,0.639136511979454,0.7879050983560147,0.705766268743503,0.6457883802816902,63.515513
Hidden2,3,100,2000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,79.76165917515755,0.6338948634811338,0.7907835410935706,0.7037007414656178,0.6451887323943662,59.25024
Hidden2,4,100,2000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,77.81593695282936,0.6644518545222031,0.7880732702735902,0.7210019806112216,0.6582049295774648,60.214717
Hidden2,5,100,2000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,76.33680361509323,0.6782461124683108,0.7808729791330834,0.7259504251257459,0.6596332746478873,60.952142
Hidden2,6,100,2000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,76.63677269220352,0.6844291333837835,0.7828532562180275,0.7303400892930832,0.6640633802816901,61.572786
Hidden2,7,100,2000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,74.34150967001915,0.6714745351344608,0.803761092741006,0.7316866484368731,0.6726711267605634,61.93821
Hidden2,8,100,2000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,73.72205218672752,0.6899796283194701,0.7881198118005566,0.7357916525199434,0.670644014084507,62.253151
Hidden2,9,100,2000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,72.26223888993263,0.6658080241271048,0.8176958464782473,0.7339764548891473,0.6792072183098592,60.900437
Hidden2,10,100,2000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,71.65121042728424,0.6969972762710845,0.7951946857298963,0.7428649184194098,0.6792843309859155,64.698992
Hidden2,1,100,4000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,85.11070609092712,0.5854475076179172,0.8155139050106316,0.6815899122024109,0.6309959507042253,524.562224
Hidden2,2,100,4000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,81.45965844392776,0.6315503909956688,0.8007829976148056,0.7061691352973826,0.6454510563380281,60.638577
Hidden2,3,100,4000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,78.73902526497841,0.5897377077246045,0.8306860335129814,0.6897756817496746,0.6421455985915493,61.837498
Hidden2,4,100,4000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,78.3287184536457,0.644451786596015,0.8009955590385778,0.7142467287194849,0.6521332746478873,61.624801
Hidden2,5,100,4000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,77.30755683779716,0.6304957831344167,0.8214631930387806,0.7134210920698949,0.6582882042253521,63.795276
Hidden2,6,100,4000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,75.23511132597923,0.6385093414090042,0.818617792084949,0.7174323986905883,0.6606966549295774,61.779316
Hidden2,7,100,4000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,75.0183467566967,0.665769427907205,0.8011052517041495,0.7271942075676695,0.6630181338028169,62.15792
Hidden2,8,100,4000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,75.68254300951958,0.6465763999586612,0.8185112319181728,0.7224551407637192,0.6648635563380282,61.363856
Hidden2,9,100,4000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,73.08547568321228,0.6669714877460882,0.8166975364269563,0.7342796298020179,0.6743507042253521,61.89253
Hidden2,10,100,4000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,71.90340504050255,0.6544023158050774,0.8236537297979815,0.729337577969003,0.6723397887323944,62.495678
Hidden2,1,100,3000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,84.99936980009079,0.5854273869569565,0.7908972684230403,0.6728251497848222,0.62815,63.194461
Hidden2,2,100,3000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,80.82784420251846,0.6428960950984602,0.7753290201939059,0.7029293080829709,0.6451,62.212604
Hidden2,3,100,3000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,79.15847396850586,0.6490812797145623,0.7756291918069049,0.7067350152404795,0.6481806338028169,61.622076
Hidden2,4,100,3000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,77.9262122809887,0.6552661947649805,0.7749428075195679,0.7100973687519965,0.6505628521126761,62.262479
Hidden2,5,100,3000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,76.83685916662216,0.6708829435278761,0.7788935680655374,0.7208647753086026,0.6606681338028169,62.407239
Hidden2,6,100,3000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,75.71874412894249,0.6589654446445521,0.7999081815897215,0.7226285280332289,0.6696103873239436,64.479031
Hidden2,7,100,3000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,74.97764226794243,0.6421388850925055,0.8112677936639946,0.7168628081172211,0.6687110915492958,64.819347
Hidden2,8,100,3000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,74.48560041189194,0.6804358122324056,0.783994869015469,0.7285536861738067,0.6688485915492958,64.1772
Hidden2,9,100,3000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,73.70439597964287,0.6805169515032465,0.789680729867551,0.7310460759933541,0.672968838028169,64.544778
Hidden2,10,100,3000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,72.28364104032516,0.6645384455926145,0.8058227863824452,0.7283927381115591,0.6763221830985916,65.161394
Hidden2,1,100,2000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,85.66262996196747,0.6385721766785807,0.7774908369546518,0.7012174053299232,0.6399544014084507,60.382124
Hidden2,2,100,2000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,82.08881837129593,0.6476393646076588,0.7876323216410586,0.7108085545326854,0.6513329225352112,60.145488
Hidden2,3,100,2000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,79.25841522216797,0.665001532707336,0.7898205301703173,0.7220564995942769,0.6612705985915492,59.960356
Hidden2,4,100,2000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,76.97377967834473,0.6876696355775432,0.7846170427876163,0.732951433725963,0.6684570422535211,59.267194
Hidden2,5,100,2000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,75.71875205636024,0.7085777859616781,0.7708499663913323,0.738403293605205,0.6678218309859155,59.472431
Hidden2,6,100,2000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,76.09628722071648,0.669950101861175,0.8091529012340521,0.7330011060333406,0.6770820422535211,61.560662
Hidden2,7,100,2000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,73.6254640519619,0.7102626996510962,0.7816471533587576,0.7442471355747776,0.6770262323943662,59.319287
Hidden2,8,100,2000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,72.79445749521255,0.7094572300146672,0.7983100683278539,0.7512655970073131,0.6891767605633803,59.292043
Hidden2,9,100,2000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,71.24942120909691,0.7308544630521738,0.7889243499598872,0.758779997776088,0.6925508802816901,60.812477
Hidden2,10,100,2000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,70.46828538179398,0.7282483283910618,0.8024835723564029,0.7635658730891658,0.7016073943661972,61.398539
Hidden2,1,100,4000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,82.49642664194107,0.9026689920860529,0.7356677481293681,0.8106568673139036,0.7190235915492957,61.525002
Hidden2,2,100,4000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,78.78625619411469,0.8303409103218976,0.7754959272154788,0.801981844111279,0.7267716549295775,59.735507
Hidden2,3,100,4000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,76.70449128746986,0.9141947196140812,0.7485805955408535,0.8231399894040958,0.7382278169014085,60.876072
Hidden2,4,100,4000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,73.86017045378685,0.9084718839939474,0.7658047177011903,0.8310598785852623,0.7538834507042254,62.388067
Hidden2,5,100,4000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,72.49521934986115,0.8498262937082891,0.7865084905741118,0.8169423542601237,0.7462211267605634,61.292617
Hidden2,6,100,4000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,72.22308617830276,0.8252297258772306,0.7888057549160195,0.8066067501562088,0.7363163732394367,61.101533
Hidden2,7,100,4000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,70.50492143630981,0.916464830585835,0.765072074484393,0.8339533280704406,0.7568170774647888,61.402767
Hidden2,8,100,4000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,69.39283174276352,0.9772891144321406,0.7282022448020147,0.834556121433096,0.7418054577464789,62.769458
Hidden2,9,100,4000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,69.38073739409447,0.9211461418285649,0.7652145742447695,0.8359711490170939,0.7591279929577465,63.00778
Hidden2,10,100,4000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,67.81806489825249,0.904633145363988,0.7799137010268817,0.8376564724026793,0.7663475352112676,62.733736
Hidden2,1,100,3000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,82.72651180624962,0.8951691025934748,0.7399449856475838,0.8101892015170964,0.7176464788732394,63.430545
Hidden2,2,100,3000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,77.90971314907074,0.8498541686935545,0.7633454532128643,0.8042802722698086,0.7215640845070422,62.892711
Hidden2,3,100,3000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,75.54353219270706,0.8526002747152157,0.7825264666854858,0.8160618545036366,0.7412693661971831,62.925536
Hidden2,4,100,3000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,74.2998046875,0.9749615283623061,0.7253249347075855,0.831817369909542,0.7346040492957746,63.079344
Hidden2,5,100,3000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,72.26893603801727,0.8759241300597658,0.7893563991821679,0.830390201674303,0.7591265845070423,63.062149
Hidden2,6,100,3000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,70.4278167039156,0.9799270111172833,0.731102977001987,0.8374225583971064,0.7438684859154929,63.454773
Hidden2,7,100,3000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,69.71728962659836,0.9438188553393193,0.7601185174076391,0.8420663816597177,0.7616744718309859,63.198054
Hidden2,8,100,3000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,68.63428223133087,0.8413823008497759,0.7999336601589968,0.8201346230717147,0.7515669014084507,63.02597
Hidden2,9,100,3000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,67.58004277944565,0.8207998439165644,0.820906762002962,0.8208532994781796,0.7588239436619718,63.869152
Hidden2,10,100,3000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,68.48856207728386,0.8735711095000622,0.7715003520066225,0.8193691693670843,0.7407228873239436,63.447066
Hidden2,1,100,2000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,81.78090566396713,0.8022407302723,0.782746007497069,0.7923734801162088,0.7133781690140845,62.167424
Hidden2,2,100,2000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,77.41183632612228,0.6981976386698479,0.8103042945300114,0.7500852767815912,0.6828160211267605,63.867585
Hidden2,3,100,2000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,76.21802690625191,0.781436605394869,0.7975387229951124,0.7894055608883239,0.7157554577464789,62.919228
Hidden2,4,100,2000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,74.34817704558372,0.9253383446414013,0.7600813452555424,0.8346080421720703,0.7499746478873239,62.541602
Hidden2,5,100,2000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,73.11426085233688,0.8587716011299719,0.7882487159721966,0.8220003176343288,0.7464424295774648,63.538204
Hidden2,6,100,2000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,71.13393521308899,0.9269988526225568,0.7639899755774419,0.8376375041215358,0.7550031690140845,63.895547
Hidden2,7,100,2000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,69.62597694993019,0.966571107832562,0.744148289588737,0.8409003109963059,0.750649471830986,63.081386
Hidden2,8,100,2000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,69.43167796730995,0.9271101557236264,0.770185457284455,0.8413935130293224,0.7617105633802816,63.666102
Hidden2,9,100,2000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,67.78245732188225,0.8703701073442228,0.7990602866557196,0.8331921953387751,0.7624107394366197,63.597988
Hidden2,10,100,2000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,66.67359219491482,0.8762983532564163,0.8030828288374426,0.8380946123992286,0.7691808098591549,63.70354
